UF;ESTACAO;LATITUDE;LONGITUDE;ALTITUDE;DATA;DIA;MES;CHUVA_MM;TEMP_MAX;TEMP_MIN;TEMP_MED;UMI_MAX;UMI_MIN;VENTO_MAX_MS
SP;SAO SIMAO;-21,46111111;-47,57944443;620;19/07/2021;19;7;0;21,7;3,4;12,55;83;12;8,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;20/07/2021;20;7;0;25,3;0,6;12,95;76;11;7,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;21/07/2021;21;7;0;29,5;8,7;19,1;57;15;7,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;22/07/2021;22;7;0;30,6;9,9;20,25;74;16;7,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;23/07/2021;23;7;0;28,1;14;21,05;64;25;13,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;24/07/2021;24;7;0;28,7;11,4;20,05;74;20;8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;25/07/2021;25;7;0;28,6;8,5;18,55;81;20;7,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;26/07/2021;26;7;0;29,6;9,3;19,45;79;19;7,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;27/07/2021;27;7;0;31,5;13,7;22,6;61;22;11,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;28/07/2021;28;7;17,2;23,4;11,6;17,5;95;43;8,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;29/07/2021;29;7;0;17;3,6;10,3;97;32;6,7
SP;SAO SIMAO;-21,46111111;-47,57944443;620;30/07/2021;30;7;0;21,9;1,9;11,9;90;18;7,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;31/07/2021;31;7;0;25,1;7,5;16,3;80;27;12,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;01/08/2021;1;8;0;27;13,7;20,35;59;26;15,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;02/08/2021;2;8;0;27,7;12,2;19,95;74;30;10,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;03/08/2021;3;8;0;26;11,8;18,9;87;32;7,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;04/08/2021;4;8;0;26,5;10,2;18,35;89;36;9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;05/08/2021;5;8;0;26,8;14,4;20,6;73;31;14,4
SP;SAO SIMAO;-21,46111111;-47,57944443;620;06/08/2021;6;8;0;26;16,6;21,3;66;37;14,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;07/08/2021;7;8;0;27,3;16,6;21,95;68;30;12,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;08/08/2021;8;8;0;28,1;14,8;21,45;67;26;7,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;09/08/2021;9;8;0;30,2;11,8;21;79;23;5,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;10/08/2021;10;8;0;31;11;21;81;18;8,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;11/08/2021;11;8;0;32,7;9,9;21,3;77;15;10,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;12/08/2021;12;8;0;31,6;13,4;22,5;86;23;8,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;13/08/2021;13;8;0;30,9;15,1;23;82;26;9,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;14/08/2021;14;8;0;31,8;16;23,9;84;25;9,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;15/08/2021;15;8;0;33;14,3;23,65;88;19;9,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;16/08/2021;16;8;0,2;34;15,7;24,85;71;18;13
SP;SAO SIMAO;-21,46111111;-47,57944443;620;17/08/2021;17;8;0;33;16,5;24,75;79;23;10,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;18/08/2021;18;8;0;34,2;14,6;24,4;82;18;8,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;19/08/2021;19;8;0;33,5;17,5;25,5;64;15;10,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;20/08/2021;20;8;0;31,8;14,4;23,1;69;18;7,3
SP;SAO SIMAO;-21,46111111;-47,57944443;620;21/08/2021;21;8;0;31,9;12,1;22;74;17;7,2
SP;SAO SIMAO;-21,46111111;-47,57944443;620;22/08/2021;22;8;0;31,9;14,2;23,05;64;19;10,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;23/08/2021;23;8;0;33,4;14;23,7;68;18;6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;24/08/2021;24;8;0;35,5;16;25,75;65;17;9,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;25/08/2021;25;8;0;35,2;17,4;26,3;60;16;6,8
SP;SAO SIMAO;-21,46111111;-47,57944443;620;26/08/2021;26;8;0;35,9;18,1;27;56;18;9,6
SP;SAO SIMAO;-21,46111111;-47,57944443;620;27/08/2021;27;8;0;32,4;18;25,2;76;27;11
SP;SAO SIMAO;-21,46111111;-47,57944443;620;28/08/2021;28;8;0;20,8;17,2;19;80;64;11,5
SP;SAO SIMAO;-21,46111111;-47,57944443;620;29/08/2021;29;8;0;27,8;15,2;21,5;90;39;10,1
SP;SAO SIMAO;-21,46111111;-47,57944443;620;30/08/2021;30;8;0;30,3;16;23,15;82;24;9,9
SP;SAO SIMAO;-21,46111111;-47,57944443;620;31/08/2021;31;8;0;30;16,1;23,05;70;22;11,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;01/01/2021;1;1;33;28,3;20;24,15;95;60;11,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;02/01/2021;2;1;0,2;28,3;19,5;23,9;94;57;9,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;03/01/2021;3;1;0;29,4;17,8;23,6;89;46;12,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;04/01/2021;4;1;0;30,2;17,6;23,9;90;38;10,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;05/01/2021;5;1;0;30,2;18,7;24,45;91;46;8,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;06/01/2021;6;1;2,2;31,8;20,3;26,05;92;44;8,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;07/01/2021;7;1;4,6;31,7;20,4;26,05;95;44;16,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;08/01/2021;8;1;0;29,2;19,9;24,55;95;53;6,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;09/01/2021;9;1;0;29,4;21,8;25,6;89;56;8,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;10/01/2021;10;1;1,6;29,7;20,5;25,1;90;58;10,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;11/01/2021;11;1;0;32,2;24,6;28,4;81;45;5,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;12/01/2021;12;1;0;30,3;23;26,65;88;56;3,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;13/01/2021;13;1;0;31,1;24,9;28;76;51;11,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;14/01/2021;14;1;0;30,5;24,5;27,5;77;54;7,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;15/01/2021;15;1;0;27,1;21,6;24,35;86;62;6,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;16/01/2021;16;1;3;28,5;21;24,75;94;57;10,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;17/01/2021;17;1;3,2;27;20,9;23,95;93;66;8,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;18/01/2021;18;1;0;30,7;20,6;25,65;95;51;8,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;19/01/2021;19;1;5,2;28,5;20,4;24,45;93;63;8,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;20/01/2021;20;1;0;30,9;20,8;25,85;93;48;11,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;21/01/2021;21;1;0;32;21;26,5;90;34;9,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;22/01/2021;22;1;0;32;20,1;26,05;87;34;8,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;23/01/2021;23;1;0;31,9;20,7;26,3;85;39;13,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;24/01/2021;24;1;0;27,3;21,2;24,25;88;57;5,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;25/01/2021;25;1;0;30,4;20,5;25,45;89;42;9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;26/01/2021;26;1;17;30,2;17,6;23,9;95;49;17,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;27/01/2021;27;1;0;32,2;20,1;26,15;93;43;10,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;28/01/2021;28;1;10;31,3;18,2;24,75;93;48;15,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;29/01/2021;29;1;0;31,9;19,8;25,85;92;44;11,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;30/01/2021;30;1;2,2;32,8;20,1;26,45;91;34;9,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;31/01/2021;31;1;0;32,5;21,7;27,1;83;39;7,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;01/02/2021;1;2;0;29,7;20,7;25,2;93;45;5,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;02/02/2021;2;2;0;32,3;20,2;26,25;93;42;14,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;03/02/2021;3;2;0;32,2;17,8;25;96;42;6,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;04/02/2021;4;2;0;33;20,3;26,65;94;43;12,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;05/02/2021;5;2;0;29,2;20,8;25;88;50;9,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;06/02/2021;6;2;0;29,8;17,2;23,5;90;37;11
SP;SOROCABA;-23,4261111;-47,58555555;609,33;07/02/2021;7;2;0;29,3;16,4;22,85;88;35;10,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;08/02/2021;8;2;0;28,7;17;22,85;84;36;11,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;09/02/2021;9;2;0;29,4;15,5;22,45;89;36;10,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;10/02/2021;10;2;0;30,6;17,5;24,05;88;40;12
SP;SOROCABA;-23,4261111;-47,58555555;609,33;11/02/2021;11;2;0;26,3;18,3;22,3;94;58;14,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;12/02/2021;12;2;0;27;18,9;22,95;93;62;7,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;13/02/2021;13;2;0;26,4;20,2;23,3;94;68;7,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;14/02/2021;14;2;0;27,9;18,2;23,05;95;56;8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;15/02/2021;15;2;0;29,1;17,1;23,1;95;50;8,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;16/02/2021;16;2;0;31,5;20,1;25,8;94;40;11,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;17/02/2021;17;2;0;31,8;20,1;25,95;93;41;14,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;18/02/2021;18;2;0;30,8;18,1;24,45;96;45;9,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;19/02/2021;19;2;0;31,9;18,8;25,35;92;28;8,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;20/02/2021;20;2;0;31,6;18,9;25,25;89;34;10,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;21/02/2021;21;2;0;31,6;19,7;25,65;86;40;10,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;22/02/2021;22;2;0;31,9;20,2;26,05;84;35;8,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;23/02/2021;23;2;0;33,3;18,4;25,85;91;22;8,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;24/02/2021;24;2;0;33,4;20,6;27;89;34;14,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;25/02/2021;25;2;0;30,7;20,1;25,4;92;45;9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;26/02/2021;26;2;0;28;19,4;23,7;93;55;9,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;27/02/2021;27;2;0;29,1;18;23,55;95;49;16,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;28/02/2021;28;2;0;29,4;19,4;24,4;92;46;11,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;01/03/2021;1;3;9,4;30,3;19,9;25,1;94;40;7,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;02/03/2021;2;3;0;31,2;20;25,6;90;40;8,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;03/03/2021;3;3;4,6;30,3;19,4;24,85;93;41;9,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;04/03/2021;4;3;8,2;30,1;19,5;24,8;95;52;18,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;05/03/2021;5;3;4,2;26,4;19,6;23;95;63;12,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;06/03/2021;6;3;0,6;27;20,1;23,55;95;64;8,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;07/03/2021;7;3;32,8;27,7;19,3;23,5;95;61;13,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;08/03/2021;8;3;0;29,6;17,3;23,45;95;48;7,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;09/03/2021;9;3;3,4;30;17,2;23,6;95;31;16,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;10/03/2021;10;3;0,8;29;14,3;21,65;95;42;11,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;11/03/2021;11;3;4,6;29,8;19;24,4;91;44;8,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;12/03/2021;12;3;0;31,3;19,4;25,35;95;37;6,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;13/03/2021;13;3;0;32,5;19,3;25,9;91;30;7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;14/03/2021;14;3;0;32,2;19,2;25,7;93;29;7,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;15/03/2021;15;3;0;31,4;18,7;25,05;94;37;5,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;16/03/2021;16;3;0;31,6;19;25,3;91;35;5,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;17/03/2021;17;3;0,2;31,9;19,4;25,65;92;40;15,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;18/03/2021;18;3;42,4;29,1;19,3;24,2;96;55;14,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;19/03/2021;19;3;0;29,4;20,2;24,8;91;51;9,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;20/03/2021;20;3;0;31,7;20,5;26,1;90;41;11,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;21/03/2021;21;3;0;31,3;20,3;25,8;91;40;7,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;22/03/2021;22;3;0;31,8;20;25,9;96;42;8,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;23/03/2021;23;3;0;31,7;19,5;25,6;94;40;5,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;24/03/2021;24;3;0;32,4;20,2;26,3;88;37;6,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;25/03/2021;25;3;0;31,9;19,3;25,6;92;39;7,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;26/03/2021;26;3;0;32,6;19,1;25,85;93;34;12,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;27/03/2021;27;3;0;33,6;20,7;27,15;90;31;5,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;28/03/2021;28;3;0;32;19,3;25,65;94;42;5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;29/03/2021;29;3;0;31,9;19,3;25,6;94;41;4,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;30/03/2021;30;3;0;30,5;19,3;24,9;94;40;7,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;31/03/2021;31;3;0;25,8;17,5;21,65;85;41;7,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;01/04/2021;1;4;0;26,5;14,3;20,4;94;27;7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;02/04/2021;2;4;0;26,9;16,2;21,55;88;41;6,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;03/04/2021;3;4;0;27,8;13,8;20,8;93;42;7,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;04/04/2021;4;4;0;28;16,7;22,35;89;45;10,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;05/04/2021;5;4;0;28,3;18,2;23,25;84;40;9,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;06/04/2021;6;4;0;23,8;18,3;21,05;86;64;7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;07/04/2021;7;4;0;27,9;18;22,95;91;43;9,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;08/04/2021;8;4;0;29;17,9;23,45;82;30;8,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;09/04/2021;9;4;0;28,8;16,4;22,6;92;32;7,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;10/04/2021;10;4;0;29,5;14,8;22,15;92;31;8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;11/04/2021;11;4;0;29,9;14,8;22,35;91;30;9,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;12/04/2021;12;4;0;30,8;14,9;22,85;89;37;7,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;13/04/2021;13;4;0;24,2;19,3;21,75;85;59;9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;14/04/2021;14;4;0;26,3;15,1;20,7;92;43;9,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;15/04/2021;15;4;0;27,7;17,5;22,6;82;47;8,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;16/04/2021;16;4;0;29,4;17,6;23,5;83;40;7,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;17/04/2021;17;4;0;27;18,5;22,75;91;48;7,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;18/04/2021;18;4;0;25,2;15,4;20,3;96;56;8,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;19/04/2021;19;4;0;24,6;16,8;20,7;91;54;11,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;20/04/2021;20;4;0;24,1;15,8;19,95;91;60;11,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;21/04/2021;21;4;0;25,3;14,6;19,95;91;52;9,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;22/04/2021;22;4;0;24,3;14,7;19,5;91;44;9,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;23/04/2021;23;4;0,2;25,7;11,5;18,6;96;39;7,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;24/04/2021;24;4;0;26,1;13,2;19,65;95;38;5,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;25/04/2021;25;4;0;27,2;13,4;20,3;96;44;5,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;26/04/2021;26;4;0;28;17,6;22,8;84;45;5,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;27/04/2021;27;4;0;25,9;17,5;21,7;88;53;7,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;28/04/2021;28;4;0;24,6;13,9;19,25;93;43;8,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;29/04/2021;29;4;0;24,2;13,5;18,85;83;44;10,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;30/04/2021;30;4;0;23,9;14,3;19,1;83;45;11,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;01/05/2021;1;5;0;25,8;15,2;20,5;80;42;7,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;02/05/2021;2;5;0;26,5;12,3;19,4;94;41;5,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;03/05/2021;3;5;0;26,9;11,7;19,3;96;33;6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;04/05/2021;4;5;0;27,3;11,8;19,55;96;40;4,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;05/05/2021;5;5;0;28,6;11,9;20,25;96;27;5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;06/05/2021;6;5;0;29,4;11,4;20,4;97;27;8,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;07/05/2021;7;5;0;21,5;16,1;18,8;83;63;8,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;08/05/2021;8;5;0;23,8;13,6;18,7;89;52;10,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;09/05/2021;9;5;0;26;13,9;19,95;90;37;8,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;10/05/2021;10;5;0;25,7;13,1;19,4;92;39;4,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;11/05/2021;11;5;0,2;26,5;11,3;18,9;96;29;7,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;12/05/2021;12;5;0;21,9;16,5;19,2;84;64;7,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;13/05/2021;13;5;0;21,8;13,9;17,85;91;55;8,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;14/05/2021;14;5;0;24,7;13;18,85;88;44;8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;15/05/2021;15;5;0;24,3;15,4;19,85;87;55;6,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;16/05/2021;16;5;0;24;14;19;92;49;5,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;17/05/2021;17;5;0;25,2;9,4;17,3;97;41;6,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;18/05/2021;18;5;0;24,6;13,9;19,25;90;51;6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;19/05/2021;19;5;0;24,9;8,2;16,55;97;38;6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;20/05/2021;20;5;0;26,5;7,6;17,05;96;29;6,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;21/05/2021;21;5;0;29,3;12,2;20,75;94;24;8,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;22/05/2021;22;5;0;18,5;16;17,25;94;88;4,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;23/05/2021;23;5;0;19,4;15,6;17,5;96;81;5,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;24/05/2021;24;5;0,2;21,2;7,5;14,35;91;29;6,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;25/05/2021;25;5;0;23,7;6,1;14,9;95;25;4,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;26/05/2021;26;5;0;25,2;5,8;15,5;97;24;5,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;27/05/2021;27;5;0;27,1;12;19,55;93;35;4,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;28/05/2021;28;5;0;29,2;12,7;20,95;94;35;9,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;29/05/2021;29;5;0;30,2;19,7;24,95;80;37;13,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;30/05/2021;30;5;0,6;22,7;17,8;20,25;91;62;11,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;31/05/2021;31;5;0,6;21,2;15,6;18,4;96;68;6,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;01/06/2021;1;6;0;23,8;10,8;17,3;96;53;5,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;02/06/2021;2;6;0;27;8,9;17,95;97;38;5,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;03/06/2021;3;6;0;28,4;11,3;19,85;96;38;5,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;04/06/2021;4;6;0;28,1;15,5;21,8;91;34;6,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;05/06/2021;5;6;0;27,8;15;21,4;92;33;7,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;06/06/2021;6;6;0;27,5;17,8;22,65;76;39;6,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;07/06/2021;7;6;0;22,3;18,2;20,25;86;70;8,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;08/06/2021;8;6;0;23,1;15,4;19,25;90;62;6,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;09/06/2021;9;6;0;27;13,5;20,25;95;40;4,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;10/06/2021;10;6;1,2;20,1;16,8;18,45;92;76;4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;11/06/2021;11;6;0;22;15,9;18,95;96;60;5,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;12/06/2021;12;6;0;22,1;11,2;16,65;96;39;6,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;13/06/2021;13;6;0,2;22,7;9,6;16,15;94;40;8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;14/06/2021;14;6;0;24,4;10,3;17,35;91;37;7,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;15/06/2021;15;6;0;22,8;8,9;15,85;97;50;5,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;16/06/2021;16;6;0;22,1;11,7;16,9;90;43;7,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;17/06/2021;17;6;0;21,6;11,7;16,65;90;48;6,7
SP;SOROCABA;-23,4261111;-47,58555555;609,33;18/06/2021;18;6;0;22,8;12,2;17,5;90;43;6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;19/06/2021;19;6;0;22,8;16,5;19,65;80;52;6,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;20/06/2021;20;6;0;21,7;13,9;17,8;96;51;7,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;21/06/2021;21;6;0;20,5;10,2;15,35;95;53;4,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;22/06/2021;22;6;0;20,6;14,5;17,55;96;71;4,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;23/06/2021;23;6;0;22;12,5;17,25;92;48;7,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;24/06/2021;24;6;0;24,7;11,1;17,9;94;44;5,9
SP;SOROCABA;-23,4261111;-47,58555555;609,33;25/06/2021;25;6;0;27,2;15,9;21,55;84;43;6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;26/06/2021;26;6;0;28,6;15,9;22,25;85;31;6,1
SP;SOROCABA;-23,4261111;-47,58555555;609,33;27/06/2021;27;6;0;27,4;16,2;21,8;87;34;9,5
SP;SOROCABA;-23,4261111;-47,58555555;609,33;28/06/2021;28;6;0;25,4;12,9;19,15;83;39;7,6
SP;SOROCABA;-23,4261111;-47,58555555;609,33;29/06/2021;29;6;0;15,7;11,8;13,75;90;53;7,2
SP;SOROCABA;-23,4261111;-47,58555555;609,33;30/06/2021;30;6;0;17,4;1,4;9,4;97;32;4,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;01/07/2021;1;7;0;20,6;8,1;14,35;84;36;9,4
SP;SOROCABA;-23,4261111;-47,58555555;609,33;02/07/2021;2;7;0;25,4;10,1;17,75;87;28;5,8
SP;SOROCABA;-23,4261111;-47,58555555;609,33;03/07/2021;3;7;0;25,9;7,4;16,65;93;29;6,3
SP;SOROCABA;-23,4261111;-47,58555555;609,33;04/07/2021;4;7;0;23,6;11,5;17,55;90;40;8,4
